,text,origins
4338,Dit risico van decommittering houdt concreet in dat indien de subsidiabele kosten niet binnen twee jaar N2 bij Europa zijn gedeclareerd deze kosten wordt teruggevorderd door de Europese Commissie EC,29
4339,Het gaat daarbij om de daadwerkelijk gemaakte gecontroleerde en uitgekeerde subsidiabele kosten,29
4341,Deze rol berustte bij de minister van LNV en was gemandateerd aan de direc teurgeneraal Natuur en Visserij DG NV tot 2022 DG Natuur Visserij en Landelijk Gebied,29
4342,De Nederlandse Voedsel en Warenautoriteit NVWA was als onafhankelijke controlerende instantie verbonden aan de rol van de MA en trad op als uitvoerder van de controles ter plaatse,29
4344,Het subsidieproces om vatte onder meer het verstrekken van informatie aan potentiële begunstigden het verlenen van subsidie het eventueel doorvoeren van wijzigingen en het vaststellen en uitbetalen van de subsidies,29
4345,Ook beheerde RVO de ITsystemen die nodig waren voor dit proces en de bijbehorende controles,29
4346,Certificeringsautoriteit CA RVO vervulde tevens de rol van certificeringsautoriteit,29
4347,Deze rol werd door een andere afdeling uitgevoerd om zodoende functiescheiding te borgen,29
4348,De CA stelde betalings aanvragen op en diende deze bij de Europese Commissie in,29
4349,De CA stelde de rekenin gen op en certificeerde dat deze volledig juist en waarheidsgetrouw waren,29
4350,Auditautoriteit AA De Auditdienst Rijk ADR sector EU was aangewezen als de Auditautoriteit AA voor het EFMZV,29
4352,Directie FinancieelEconomische Zaken FEZ LNV De directie FEZ van LNV hield als concerncontroller toezicht op en adviseerde over het EFMZV,29
4353,FEZ adviseerde de minister over de aanwijzing van de MA en de CA en hield in die zin toezicht op de MA,29
4354,De hierboven beschreven actoren en rollen zijn in onderstaande figuur schematisch weergegeven 10 De overlegstructuur van het EFMZV omvatte volgens de AObeschrijving6 in opzet verschillende niveaus en organen die een effectieve werking van het fonds en het toezicht hierop dienden te waarborgen,29
4355,Comité van Toezicht Was verantwoordelijk voor het monitoren van de voortgang en de naleving van de doelstellingen van het fonds,29
4356,Het Comité onderzocht de activiteiten en outputs met betrekking tot het evaluatieplan van het programma en adviseerde de MA over de uitvoering van het OP,29
4357,Stuurgroep EFMZV Fungeerde als een strategisch adviesorgaan dat de ambtelijke en politieke leiding ad viseerde betreffende de EUnonconformiteit,29
4358,Het hoger management van zowel RVO als LNV was hierin vertegenwoordigd,29
4359,Het secretariaat van de Stuurgroep EFMZV werd gevoerd door DG NV,29
4360,Begeleidingsteam Bteam Waarborgde de EUconforme uitvoering van de subsidieregelingen in Nederland,29
4361,Het team besprak uitvoerings en controle gerelateerde onderwerpen stemde risicoana lyses en interpretatiekwesties af en adviseerde over Europese subsidieregelingen voor LNV,29
4362,Indien de betrokkenen niet tot overeenstemming kwamen dan werden de vraagstukken voorgelegd aan de EC enof aan de Stuurgroep,29
4363,Het Bteam coördi neerde ook de afhandeling van probleemdossiers en bevindingen uit audits,29
4364,MTafstemmingsoverleg Vond tweemaandelijks plaats tussen het verantwoordelijk MTlid van DG NV en de MTleden van de afdelingen IMM Informatiemanagement en Proces en UB Uitvoe ringsbeleid van RVO,29
4365,Tijdens dit overleg werden beslis en bespreekpunten behan deld die uit het Afstemmingsoverleg waren voortgekomen,29
4366,Bij een gebrek aan over eenstemming over bepaalde vraagstukken werden ze voorgelegd aan de Stuurgroep,29
4367,Afstemmingsoverleg Vond tienmaal per jaar plaats waarin de operationele uitvoering van de regelingen werd besproken,29
4368,DG NV was voorzitter en voerde het secretariaat,29
4369,Bij gebrek aan overeenstemming werden kwesties voorgelegd aan het Bteam het MTafstemmings overleg of de Stuurgroep afhankelijk van de aard van het vraagstuk,29
4370,Aanwijzingsoverleg Behandelde de formele aanwijzing en certificering van management en controle au toriteiten,29
4371,Het overleg betrof zaken met betrekking tot het oplossen van gesignaleerde tekortkomingen in de controle en beheerstructuur,29
4372,Het overleg vond tweemaal per jaar plaatst en werd georganiseerd door de MA,29
4373,RVO is een uitvoeringsorganisatie agentschap ressorterend onder het departement van Economische Zaken en Klimaat EZK en vervulde naast de rol van Intermediaire Instantie voor EFMZV binnen de driehoek EigenaarOpdrachtgeverOpdrachtnemer tevens de rol van opdrachtnemer voor de uitvoering van het Operationele Programma,29
4374,RVO voerde dit programma uit in opdracht van de DG Natuur en Visserij van het ministerie van Landbouw Natuur en Voedselkwaliteit,29
4375,Deze opdracht werd vastgelegd in een jaarlijkse opdrachtbrief van de opdrachtgever die op basis van de offerte van RVO werd verstrekt,29
4376,De regels die gelden in de relatie opdrachtgever opdrachtnemer De rol van eigenaar van RVO berust bij de pSG van het ministerie van Economische Zaken en Klimaat,29
4379,Voor de leesbaarheid hebben we er in dat geval voor gekozen om de betreffende oorzaak volgens het zwaartepuntprincipe te categoriseren onder het interventieniveau dat onzes inziens het meest van toepassing is,29
4380,Elke paragraaf begint met een schematische weergave van de oorzaakgevolgrelaties die spelen binnen het betreffende interventieniveau,29
4381,In de daaropvolgende subpara grafen worden de oorzaken nader toegelicht 31 Interventieniveau 1 Prioriteiten Doelen en Targets Figuur 5 oorzaken op het interventieniveau Prioriteiten Doelen en Targets 9 Naar James C,29
4382,Paterson Beyond the Five Whys Root Cause Analysis and Systems Thinking Wiley John amp Sons 2023,29
4383,De genoemde interventieniveaus betreffen processen enof organisatiegebieden die van wezen lijke invloed zijn op het functioneren van een organisatie of zoals in dit geval een programma als geheel en waarop dient te worden geïntervenieerd indien men het functioneren wil verbeteren,29
4385,Dit bleek vooral te zijn ingegeven vanuit de politiekbeleidsmatige wens om tegemoet te komen aan de positie en de belangen van de visserijsector in Nederland,29
4386,De consequenties van deze keuzes bleken groot te zijn en aanzienlijke gevolgen te hebben voor de omvang en complexiteit van het operationele programma waardoor een groot beslag werd gelegd op de schaarse ca paciteit van het behandelteam binnen RVO,29
4387,Dit heeft gevolgen gehad voor de werk druk en doorlooptijden van de dossiers met termijnoverschrijdingen tot gevolg,29
4388,Hoe wel RVO tijdens de uitvoering betrokken is geweest bij de uitwerking van het pro gramma in de verschillende subsidieregelingen blijkt dat zij slechts in beperkte mate aan de voorkant betrokken is geweest bij de inrichting van het operationele pro gramma,29
4390,Het belang van de subsidieaanvragers bij tijdige besluitvorming betrouwbare overheid speelde hierbij nauwelijks een rol van bete kenis,29
4391,Dit is opmerkelijk aangezien er wel degelijk targets voor de naleving van de beslistermijnen waren opgenomen in de jaarlijkse opdrachten van LNV aan RVO voor het EFMZV,29
4392,In de bij de jaaropdrachten behorende MERCs Monitoring en Effectme ting Resultaatcirkels werd als target zelfs als norm 100 tijdigheid genoemd,29
4393,Vanuit het departement werd echter nauwelijks gestuurd op de naleving van deze target,29
4396,Het uitvoeringsplatform UPEU bleek vaak vast te lopen of uit de lucht te zijn waardoor behandelaars hun werk niet goed konden uitvoeren,29
4397,Met enige regelmaat moest hierdoor tijdelijk worden terug gevallen op handmatige verwerkingen die dan op een later moment alsnog in de sys temen moesten worden ingevoerd,29
4398,Ook koppelingen met andere ondersteunende IT systemen zoals het financiële systeem FINDOS werkten niet altijd naar behoren waardoor goedgekeurde voorschot of betalingsaanvragen niet op tijd konden worden uitgekeerd,29
4399,Onvolledige informatie termijnen 322 Lage Prioriteit termijnen 312 322 Ontbreken van data en informatie over naleving termijnen Het uitvoeringsplatform bleek technisch niet in staat te zijn om de gewenste manage mentinformatie over de naleving van termijnen te genereren,29
4400,Hierdoor diende deze managementinformatie handmatig te worden samengesteld hetgeen tijdrovend en foutgevoelig was,29
4401,Omdat er ook geen rapportageformat bestond ten aanzien van de beslistermijnen bleken de door RVO opgestelde handmatige overzichten niet te voor zien in de informatiebehoefte op het gewenste aggregatieniveau,29
4403,Daarmee werd onvoldoende onderkend dat hier sprake was van een gedeeld probleem met mogelijk grote financiële consequenties niet alleen voor de opdrachtnemer maar ook voor de opdrachtgever,29
4404,Het gevolg hiervan was dat niet tijdig werd geëscaleerd en het probleem te lang op het tactischoperationele niveau van het Afstemmingsoverleg bleef hangen,29
4405,Ook vanuit het Aanwijzingsoverleg verantwoordelijk voor de monitoring van gesignaleerde risicos werd dit probleem niet geëscaleerd toen bleek dat hier onvoldoende opvolging aan werd gegeven,29
4406,De coördinerend opdrachtgever binnen LNV bleek eveneens niet expliciet op de hoogte te zijn gesteld van deze problematiek,29
4407,Omdat de informatievoorziening rich ting de Eigenaar primair via de coördinerend opdrachtgever verliep werd het pro bleem vervolgens ook niet ter kennis gebracht bij de Eigenaar EZK,29
4409,Hierop wordt inmiddels op strategisch niveau actie op onder nomen,29
4410,Geen gedeeld Probleem eigenaar Lage Prioriteit termijnen 312 Beperkte sturing op termijnen 361 Onvolledige informatie termijnen 322 14 321 Suboptimale performance van ondersteunende IT 10 Nota van RVO aan de Stuurgroep EFMZV van 23 mei 2023,29
4412,Eerder zagen we al dat dit vooral een politiekbeleidsmatige keuze is geweest,29
4413,Deze keuze heeft evenwel tot gevolg gehad dat de uitvoering van het programma niet alleen omvangrijk maar ook complex werd,29
4414,Deze complexiteit speelde niet alleen bij subsidies maar ook en vooral bij over heidsopdrachten,29
4415,Omdat beide door hetzelfde team binnen RVO werden behandeld leidde stagnatie in de behandeling van overheidsopdrachten direct tot vertragingen in de afhandeling van de subsidiedossiers,29
4416,De omvang van het programma werd nog eens vergroot toen als gevolg van Covid19 aanvullende stilligregelingen opengesteld moesten worden,29
4417,Daarnaast zorgde dit voor een groot aantal uitstel en wijzigingsverzoeken,29
4419,Voor een belangrijk deel vloeide deze controlelast voort uit eisen vanuit de bestaande Eu ropese wet en regelgeving maar voor een deel blijkt dit ook een nationale invulling te zijn geweest,29
4420,Voor EFMZV is in eerste aanleg gekozen voor een 100controle waardoor alle gede clareerde kosten moesten worden gecontroleerd,29
4421,Dit heeft geresulteerd in een aan zienlijke controlelast bij het behandelteam,29
4422,Toen het probleem van de lange door looptijden evident werd is als onderdeel van het Aanvalsplan gekozen voor invoe ring van het Paretoprincipe 8020regel,29
4423,Dit heeft geleid tot een aanzienlijke ver mindering van de controlelast,29
4424,Volgens een aantal betrokkenen kunnen nog de nodige slagen worden gemaakt ter vermindering van de controlelast bijvoorbeeld door het hanteren van vereenvoudigde kostenopties,29
4425,De kansen die dit soort innovaties bieden worden hoofdzakelijk als gevolg van capaciteitsgebrek maar ook als gevolg van een primaire gerichtheid op rechtmatigheid in hun ogen echter nog onvoldoende benut,29
4426,Hoge con trolelast 342 Complexe overleg structuur 343 343 Complexe overlegstructuur Voor de uitvoering van het operationele programma was een overlegstructuur inge richt zoals beschreven in paragraaf 222,29
4427,Daarnaast was op de opdracht voor de uitvoeringen van het operationeel programma de reguliere overlegstructuur tussen OpdrachtgeverOpdrachtnemer van toepassing,29
4428,Niet beschreven maar wel van in vloed op de voortgang van de uitvoering van het programma was de interne keten overlegstructuur binnen RVO,29
4429,Deze ketenoverlegstructuur is niet specifiek gericht op de uitvoering van individuele programmas zoals het EFMZV maar heeft een bredere scope gericht op de verschillende sectoren ic visserij,29
4430,Door de bij dit onderzoek betrokken vertegenwoordigers van RVO is ten aanzien van deze interne overlegstruc tuur aangegeven dat specifieke issues ten aanzien van het programma hierdoor on voldoende aan bod kwamen,29
4431,Daarnaast wordt deze structuur door betrokkenen als weinig slagvaardig en daarmee vertragend ervaren omdat vaak onduidelijk is wie be voegd is om prioriteiten te stellen en knopen door te hakken,29
4433,Ook blijken over leggen soms lange tijd geen doorgang te hebben gevonden of lieten deelnemers zich vertegenwoordigen door plaatsvervangers die niet altijd het mandaat hadden om be sluiten te nemen,29
4434,De in paragraaf 222 beschreven overlegstructuur bleek hierdoor in de praktijk minder goed te functioneren dan in opzet beschreven,29
4436,Enerzijds zorgde Covid19 voor beperkingen in de beschikbaarheid van medewerkers binnen het behandelteam en in de mogelijkheden voor afstemming en samenwerking binnen het behandelteam en hun ketenpartners,29
4437,Anderzijds heeft deze pandemie ook geresulteerd in een aan tal onvoorziene aanvullende openstellingen en in veel wijzigingsverzoeken vanuit lopende subsidieprojecten bijvoorbeeld omdat testvaarten geen doorgang konden vin den en projecten daardoor vertraging opliepen,29
4438,Dit heeft voor piekbelastingen in de uitvoering van het programma gezorgd die op hun beurt tot overschrijdingen van de beslistermijnen tot gevolg hebben gehad,29
4440,Ook in de periodieke rap portages en financiële dashboards wordt vanuit het programma gerapporteerd over de doorlooptijden en worden een aantal oorzaken hiervoor aangegeven,29
4441,Het risico overzicht van het programma maakt eveneens melding van dit risico,29
4442,Het jaarlijks repeterende karakter van deze risicosignaleringen en rapportages zonder dat hier concrete acties of maatregelen voor worden aangegeven is opvallend,29
4443,Het blijft met andere woorden bij signaleren en verklaren zonder dat sprake is van opvolging in de vorm van concrete verbeteracties en zonder dat specifieke actiehouders worden be noemd,29
4445,In dit overleg werd LNV in haar rol van Management Autoriteit geïnformeerd over de voort gang van de uitvoering van het programma en over eventuele issues die hierbij speel den,29
4446,Als eerste escalatieniveau gold het MTAfstemmingsoverleg dat eens in de twee maanden bijeen kwam,29
4447,Daarnaast werden zaken met betrekking tot het oplossen van door de Audit Autoriteit gesignaleerde tekortkomingen in de controle en beheerstruc tuur besproken in het Aanwijzingsoverleg dat tweemaal per jaar bijeenkwam,29
4448,De monitoring en sturing vanuit LNV op de naleving van de beslistermijnen vond in opzet plaats op het niveau van het Afstemmingsoverleg,29
4449,Ook op dit niveau blijkt de naleving van de beslistermijnen in eerste instantie weinig prioriteit te hebben gehad en lag de focus zeker in de beginfase van het programma op andere onderwerpen,29
4450,Het probleem van de termijnoverschrijdingen is in eerste instantie te lang op deze tafel blijven liggen voordat daadwerkelijk werd geëscaleerd en concrete actie werd ondernomen,29
4451,Ook hier lijkt het probleem vooral te zijn beschouwd als een uitvoe ringsprobleem en niet als een gedeeld probleem,29
4452,Dit wordt pas anders op het moment dat tegen het eind van het programma decommittering dreigt,29
4453,Op dat moment wordt juist sterk gestuurd op de doorlooptijden en de naleving van de termijnen maar is nog slechts beperkte bijsturing mogelijk gezien de inmiddels opgelopen achterstanden,29
4454,Naast een gebrek aan prioriteit speelde ook het gebrek aan de juiste management informatie over de naleving van beslistermijnen zie paragraaf 322 hierbij een rol,29
4456,Daarnaast speelde ook een gebrek aan capaciteit binnen de afdeling die de uitvoering van het operationele programma namens de Manage ment Autoriteit moest aansturen een rol,29
4458,Gedurende vrijwel de gehele looptijd van het programma is sprake geweest van een structurele onderbezetting van het behandelteam met alle vertragingen tot gevolg,29
4459,Door de veelheid aan regelingen en een cumulatie van openstellingen in de planning bleek het jaarlijks inschatten van de benodigde personele capaciteit een uitdaging te zijn,29
4460,De raming van de personele capaciteit in het kader van het jaarlijkse offertetraject vanuit RVO lijkt daarbij mede gelet op alle factoren die daarbij een rol speelden aan de lage kant te zijn geweest,29
4461,Het tekort aan capaciteit werd nog eens versterkt door het hoge personeelsverloop zie paragraaf 373 en het als gevolg van de krapte op de arbeidsmarkt moeilijk kunnen vervullen van openstaande va catures waardoor de achterstanden in de werkvoorraad nog verder opliepen,29
4463,Deze herstelwerkzaamheden hebben aan het begin van het EFMZV nog veel tijd en capaciteit in beslag genomen zowel aan de kant van LNV als bij RVO,29
4464,Hierdoor ontstond een knelpunt aan het begin van het programma waardoor minder capaciteit kon worden besteed aan de EFMZVopenstellingen,29
4466,Ook dit heeft bijgedragen aan de cumulatie van openstellingen met piekbelastingen als gevolg,29
4467,Dit risico dreigt overigens volgens sommige betrok kenen opnieuw voor de opvolger van het EFMZV het EMFAF,29
4468,Of zoals één van de geïnterviewden het treffend stelde we lenen capaciteit van de toekomst 373 Hoog personeelsverloop Het personeelsverloop binnen het behandelteam bij RVO was relatief hoog,29
4469,Hoewel objectieve gegevens hierover ontbreken komt uit ons onderzoek wel naar voren dat dit waarschijnlijk is te verklaren door de combinatie van de hoge werkdruk en de aard en complexiteit van het uitvoerende werk,29
4471,Als gevolg van de krapte op de arbeids markt bleek het bovendien buitengewoon lastig te zijn om goed vervangend personeel te vinden,29
4473,Dit had mede te maken met de complexiteit van het operationele programma dat niet al leen bestond uit een verscheidenheid aan subsidieregelingen zie paragraaf 341 maar ook uit overheidsopdrachten,29
4474,Met name deze laatste categorie stelde hogere eisen aan kennis en professionele oordeelsvorming dan vooraf was ingeschat,29
4475,Dit zorgde er in de praktijk voor dat meer tijd en capaciteit ging zitten in de coaching en begeleiding van behandelaars dan aanvankelijk was voorzien en dat interpretatie vraagstukken veelal moesten worden besproken in team enof ketenoverleggen bin nen RVO,29
4476,Een van de maatregelen uit het Aanvalsplan bestond uit het tijdelijk in huren van registeraccountants die wel over de vereiste kennis en competenties bleken te beschikken maar wel relatief duur waren,29
4478,Voor elke nieuwe openstelling dienden nieuwe of aangepaste modules binnen het platform te worden ontwikkeld en geïmplementeerd,29
4479,Het inplannen van de hiervoor benodigde ontwikkelcapaciteit bleek een bottleneck te zijn,29
4480,In een enkel geval bleek een nieuwe subsidieregeling zelfs te zijn opengesteld nog voordat de hiervoor benodigde ITmo dules waren geïmplementeerd,29
4481,De inzet en prioritering van de ontwikkelcapaciteit moest worden geregeld in overleg tussen de afdeling IMM als verantwoordelijke afdeling voor de afhandeling van de subsidiebeschikkingen in het kader van het EF MZV en IMP,29
4482,IMM had daarbij in beperkte mate invloed op de planning en prioritering van de openstellingen en de ontwikkeling van modules voor het EFMZV bleek gezien de relatief geringe omvang van dit fonds daarbij niet altijd prioriteit te krijgen,29
4483,Hier door liep de uitvoering van het programma vertraging op wat uiteindelijk van invloed is geweest op de doorlooptijden en de termijnoverschrijdingen van de subsidiedos siers,29
4484,In het voorgaande hoofdstuk zijn de oorzaken aangegeven die hebben geleid tot ter mijnoverschrijdingen of die hebben geleid tot het niet effectief aanpakken van dit probleem gedurende de looptijd van het programma,29
4485,In dit hoofdstuk gaan we een slag dieper door de onderliggende patronen te benoemen die mede ten grondslag hebben gelegen aan het optreden van deze oorzaken en hun oorsprong hebben in de bestaande cultuur en groepsgedrag,29
4486,De door ons gehanteerde onderverdeling is ge baseerd op een door de ADR uitgevoerd onderzoek naar ongeschreven regels binnen de rijksoverheid,29
4487,In Bijlage 2 is de bij dit onderzoek behorende praatplaat opgeno men waarin deze ongeschreven regels worden beschreven 411 Fouten voorkomen Het voorkomen van fouten blijkt een belangrijke rol te hebben gespeeld in de uitvoe ring van het operationele programma EFMZV,29
4488,Bij de besteding van Europese gelden worden hoge eisen gesteld aan EUconformiteit en rechtmatigheid waardoor sprake is van een hoge verantwoordings en controlelast,29
4489,Het voorkomen van het optreden van decommittering speelt daarbij een belangrijke rol,29
4490,Zoals we hebben gezien speelde dit ook een belangrijke rol bij dit programma,29
4491,Voor het EFMZV is gekozen voor een systeem van 100controles primair voortko mend uit negatieve ervaringen met de voorganger van het EFMZV het Europese Vis serijfonds EVF,29
4493,Tegen het einde van het programma zijn overigens wel degelijk stappen gezet om de controlelast te verminderen maar dit heeft volgens betrokkenen wel de heel wat voeten in aarde gehad alvorens alle partijen hiermee instemden,29
4495,Het positieve gevolg hiervan is geweest dat er nauwelijks issues zijn geweest ten aanzien van de rechtmatigheid maar omgekeerd ging dit ten koste van de doorlooptijden van de dossiers wat uiteindelijk heeft geleid tot forse termijn overschrijdingen,29
4497,Deze regel ziet op het verschijnsel dat binnen overheidsorganisaties de focus over het algemeen is gericht op het behalen van de korte termijndoelen waarbij de waan van de dag regeert en er weinig tijd wordt genomen voor reflectie en leren,29
4498,Ook bij het operationeel programma EFMZV was dit patroon zichtbaar,29
4500,Hierdoor was weinig tijd voor reflectie en werden issues 20 21 4 ONDERLIGGENDE PATRONEN 41 Onderliggende patronen niet structureel maar incidenteel aangepakt brandjes blussen,29
4501,Knelpunten met be trekking tot de capaciteit werden opgelost met meerwerkclaims,29
4503,Volgens sommigen zouden hier nog extra verbeterslagen in kunnen worden gemaakt maar ontbreekt het aan de beno digde tijd en capaciteit om hier aan de voorkant goed over te kunnen nadenken,29
4504,Ook hier regeert de waan van de dag,29
4507,Men spreekt elkaar in deze gevallen minder makkelijk aan om de relatie goed te houden en handelt veelal vanuit begrip voor elkaars situatie,29
4508,Ook de verhouding tussen de medewerkers van RVO en LNV die betrokken waren bij het programma EFMZV wordt gekenmerkt door een dergelijke sterke onderlinge verbondenheid ook wel aangeduid als familiecultuur,29
4509,Een versterkende factor daarbij was dat een aantal medewerkers van het departement een arbeidsverleden hadden bij RVO,29
4510,Hoewel deze verhoudingen ontegenzeggelijk ook bijdragen aan een goede samenwer king is de keerzijde dat daarmee de zakelijkheid die de relatie tussen opdrachtgever en opdrachtnemer kenschetst af en toe heeft ontbroken,29
4511,Hierdoor heeft men elkaar niet altijd aangesproken op momenten waarop dit wel had gemoeten zacht op de relatie en zacht op de inhoud of heeft men elkaar wel aangesproken maar zijn hier geen consequenties aan verbonden,29
4513,Allereerst op departementaal niveau richting de politieke en ambtelijke top waarbij tegemoet is gekomen aan de wens voor specifieke regelingen voor uiteenlopende doelgroepen binnen de visserijsector wat heeft geresulteerd in een veelheid aan openstellingen,29
4514,Als gevolg van deze stapeling van beleid kwam de uitvoerbaarheid van het programma onder druk te staan en werd de planning en uitvoering complex met alle gevolgen voor de doorlooptijden en na leving van de termijnen van dien,29
4515,Naar de mening van betrokken zou een keuze voor een bredere meer generieke insteek van het programma met minder regelingen tot minder knelpunten in de planning en uitvoering hebben geleid en daarmee tot minder vertragingen,29
4516,Het mechanisme van loyaliteit aan de top heeft daarnaast ook meegespeeld in de relatie tussen RVO als opdrachtnemer en het departement als opdrachtgever,29
4517,RVO wordt door betrokkenen gekenschetst als een deskundige en professionele organisatie met een sterk verantwoordelijkheidsgevoel en loyaliteit richting haar opdrachtgevers,29
4518,De keerzijde hiervan is dat RVO moeilijk NEE kan verkopen wat uitmondt in een hou ding van u vraagt wij draaien,29
4519,Dit lijkt ook het geval te zijn geweest bij het opera tioneel programma EFMZV waar RVO klaarblijkelijk de uitvoerbaarheid van het pro gramma binnen de daarvoor gestelde kaders en termijnen niet goed heeft ingeschat,29
4521,Met name in pro cessen waarbij de samenwerking tussen verschillende partijen een essentiële voor waarde is voor het bereiken van een gezamenlijk doel vormt dit een belemmerde factor,29
4523,Deze ongeschreven regel zien we ook terug in de ketenoverlegstructuur binnen RVO waarbij de ketenpartners ieder vanuit hun eigen taak en rol standpunten en posities innamen maar niet altijd vanuit een gezamenlijk belang naar oplossingen heeft ge zocht,29
4525,Aanbeveling 1 Prioriteiten Doelen en Targets Betrek RVO meer aan de voorkant bij de inrichting van programmas zoals het EFMZV zodat niet alleen politiekbeleidsmatige overwegingen maar ook implicaties voor de uitvoerbaarheid hier nadrukkelijk in worden meegenomen,29
4526,Aanbeveling 2 Data en Informatievoorziening Ontwikkel in overleg met RVO een rapportageformat die een adequate sturing en monitoring op de naleving van de beslistermijnen mogelijk maakt,29
4527,Aanbeveling 3 Systeemprocesinrichting Zet verder in op innovatieve oplossingen die zijn gericht op het verminderen van de controlelast zoals vereenvoudigde kostenopties,29
4528,Zorg dat hiervoor de benodigde ont wikkelcapaciteit wordt vrijgemaakt want dit verdient zich op de middellange termijn terug,29
4529,Zorg dat de inzet van ITcapaciteit hier nadrukkelijk in wordt mee genomen,29
4530,Bezie daarnaast de mogelijkheid van clustering van regelingen om zo doende de planning en daarmee de uitvoering beheersbaar te houden,29
4531,Zorg er daar bij ook voor dat de wensen en ambities van de medewerkers voldoende aansluiten bij de aard en de inhoud van de werkzaamheden,29
4534,Daarbij is een brede scope gehanteerd waarbij alle factoren bij de uitvoering en sturing op dit proces zijn betrokken,29
4535,Daarbij is de geldende Europese en nationale wet en regelge ving als vaststaand gegeven beschouwd eventuele oorzaken die hier betrekking op hebben zijn daarom niet meegenomen in dit onderzoek,29
4537,Voor het identificeren van de oorzaken is gebruik gemaakt van documentaire bronnen en interviews waarbij niet alleen naar de oorzaken van knelpunten is gezocht maar tevens naar eventuele good practices die het optreden van knelpunten juist voorko men,29
4538,Voor de interviews is een open interviewtechniek gehanteerd volgens het principe van de Five Whys,29
4539,Dit is een iteratieve interviewtechniek naar oorzaakgevolgrelaties om de onderliggende oorzaken van een probleem te kunnen achterhalen,29
4540,De interview bevindingen zijn vastgelegd in interviewverslagen die voor wederhoor zijn terugge legd aan de geïnterviewden,29
4541,De op basis hiervan verzamelde oorzaken zijn vervolgens geanalyseerd en geclusterd en in hun onderlinge samenhang in kaart gebracht en gevisualiseerd,29
4542,Aan de hand van deze clustering zijn tevens de onderlinge relaties tussen de verschillende oorza ken en de onderliggende mechanismen en patronen in kaart gebracht,29
4543,De resultaten van dit analyseproces zijn tenslotte gevalideerd in een validatiesessie waaraan door vertegenwoordigers uit de drie betrokken organisaties is deelgenomen,29
4544,In deze sessie is getoetst of de geïdentificeerde oorzaken worden herkend enof er nog mogelijke oorzaken worden gemist en zijn tevens de onderliggende patronen ongeschreven regels gevalideerd,29
4545,De resultaten van dit onderzoek en de aanbevelingen die hieruit zijn voortgekomen zijn neergelegd in dit onderzoeksrapport waarvan de conceptversie voor wederhoor is voorgelegd aan de opdrachtgever,29
4546,In de bijgevoegde managementreactie heeft de opdrachtgever zijn visie op de onderzoeksresultaten verwoord,29
4547,Tijdens ons onderzoek hebben zich geen significante beperkingen voorgedaan en heb ben we eveneens geen aanpassingen hoeven plegen op de vraagstelling scope of aanpak van dit onderzoek,29
4549,Dit onderzoek verschaft geen ze kerheid in de vorm van een oordeel of conclusie omdat het een onderzoeksopdracht betreft en geen controle beoordelings of andere assuranceopdracht,29
4550,Daarbij hoort ook een stelsel van kwa liteitsborging,29
4551,Een onderdeel daarvan is dat er een onafhankelijke kwaliteitstoetsing heeft plaatsgevonden op deze onderzoeksopdracht,29
4552,Voor openbaarma king door het opdrachtgevende ministerie van door de ADR aan dit ministerie uitge brachte rapporten gelden de voorschriften uit de Wet open overheid,29
4556,Dit zijn de zogeheten B3scholen niet door de overheid bekostigde scholen voor basisonderwijs enof voortgezet onderwijs,31
4557,Naast de rol van de Inspectie van het Onderwijs bij het erkennen van een B3school heeft de inspectie net als bij bekostigd onderwijs volgens de Wet op het onderwijstoezicht WOT de taak de kwaliteit van het onderwijs te beoordelen en te bevorderen,31
4558,Het toezicht op B3scholen is werkende weg ontwikkeld en mede als gevolg van verschillende juridische procedures ingericht,31
4559,De inspectie loopt bij het toezicht op deze B3scholen aan tegen verschillende dilemmas,31
4560,Deze dilemmas zijn terug te voeren op de vrijheid van onderwijs en ruimte die de scholen krijgen en de beperkte handelingsmogelijkheden van de inspectie om de kwaliteit van het onderwijs in sommige gevallen te beoordelen en te bevorderen,31
4561,Dit terwijl de verwachtingen van politiek en ouders hoog zijn ten aanzien van de waarborgfunctie van de inspectie,31
4563,Er zijn op dit moment ongeveer 70 B3scholen waarvan 38 B3scholen die alleen primair onderwijs PO aanbieden en 10 scholen alleen voortgezet onderwijs VO 22 scholen bieden een combinatie van PO en VO aan,31
4564,De scholen verschillen in omvang tussen de twee en 140 leerlingen met in totaal ongeveer 1700 leerlingen,31
4565,De scholen zijn in vergelijking met het bekostigd onderwijs klein met relatief veel kleine scholen 2 tot 20 leerlingen,31
4566,Het veld is zeer divers in beweging en groeiend,31
4567,Het gaat om traditioneel aanbodgericht onderwijs en vernieuwende vormen zoals vraaggestuurd democratisch en sociocratisch onderwijs,31
4568,De afgelopen vijf jaar zijn er 58 nieuwe initiatieven aangemeld en zijn 20 B3scholen gestopt of hebben hun initiatief toch niet doorgezet,31
4569,Drie scholen zijn bekostigd geworden1 De inspectie besteedt naar eigen zeggen relatief veel tijd aan deze kleine groep scholen en leerlingen,31
4572,De kaders voor het toezicht op het niet bekostigd onderwijs zijn helder en de inspectie geeft invulling aan de verschillende aspecten van goed toezicht De kaders voor het toezicht op B3scholen blijken uit de Leerplichtwet de WOT en de WPO en WVO,31
4573,De nadere uitwerking van de geldende eisen en de werkwijze staat in de Onderzoekskaders NBO PO en VO,31
